filename,threshold,IOU,AP
Anthophora_plumipes_54213_2,0.12,70.92,70.4
Dasypoda_hirtipes_49001728_1,0.12,32.46,32.22
Bombus_sylvarum_82007257_2,0.12,87.34,88.25
Bombus_lucorum_28496644_1,0.12,81.55,82.47
Dasypoda_hirtipes_58496989_7,0.12,72.97,73.11
Andrena_haemorrhoa_23477102_1,0.12,38.58,38.25
Xylocopa_violacea_46795520_1,0.12,79.89,79.75
Osmia_bicornis_22624419_3,0.12,74.4,74.34
Andrena_vaga_5818745_1,0.12,71.79,71.55
Bombus_pascuorum_68871899_1,0.12,0.0,16.66
Osmia_bicolor_69371662_1,0.12,54.96,54.63
Bombus_hypnorum_13289013_1,0.12,19.79,19.61
Bombus_hortorum_44762812_7,0.12,0.0,2.2
Anthophora_plumipes_11218942_1,0.12,40.01,39.6
Osmia_bicornis_22324226_1,0.12,0.8,4.65
Andrena_cineraria_25017166_1,0.12,74.41,74.35
Osmia_cornuta_37551380_1,0.12,66.9,65.91
Bombus_magnus_103805267_1,0.12,77.46,77.06
Bombus_lucorum_14174051_1,0.12,80.23,80.91
Andrena_flavipes_11582465_2,0.12,65.49,65.35
Andrena_bicolor_79129088_1,0.12,77.3,77.9
Osmia_bicornis_22508346_1,0.12,73.45,73.32
Bombus_lapidarius_25473026_2,0.12,75.97,76.47
Andrena_flavipes_49010486_1,0.12,67.62,70.47
Anthidium_manicatum_7135090_1,0.12,79.48,80.45
Osmia_bicornis_25898951_1,0.12,57.51,57.16
Bombus_terrestris_73955526_3,0.12,84.63,85.76
Osmia_cornuta_16925489_1,0.12,63.47,70.26
Andrena_cineraria_22511030_1,0.12,80.75,82.86
Andrena_vaga_43421212_1,0.12,69.9,70.03
Osmia_cornuta_21257717_1,0.12,52.53,64.11
Bombus_hortorum_46868324_2,0.12,78.69,78.54
Osmia_bicornis_26740351_1,0.12,68.16,68.06
Bombus_pratorum_26982465_2,0.12,62.65,64.11
Andrena_vaga_2973508_1,0.12,79.53,80.19
Anthidium_manicatum_7119328_1,0.12,81.89,82.71
Halictus_scabiosae_28351682_1,0.12,57.86,57.83
Anthophora_plumipes_3073748_3,0.12,41.59,39.02
Bombus_lucorum_19119185_1,0.12,77.94,77.99
Bombus_pascuorum_68451976_1,0.12,69.9,71.44
Andrena_vaga_42477858_1,0.12,60.84,60.38
Osmia_bicolor_67457174_1,0.12,78.55,78.99
Osmia_bicolor_10142201_2,0.12,67.5,66.97
Anthophora_plumipes_21962130_2,0.12,80.08,81.46
Andrena_flavipes_41988017_3,0.12,13.96,13.94
Anthidium_manicatum_13181104_3,0.12,79.69,79.74
Andrena_vaga_18727660_2,0.12,50.94,50.65
Osmia_bicolor_42379160_1,0.12,0.0,13.63
Bombus_pascuorum_68871579_1,0.12,84.13,84.31
Dasypoda_hirtipes_28510639_1,0.12,62.0,61.4
Bombus_hypnorum_14006535_3,0.12,75.76,75.58
Bombus_hypnorum_24935578_1,0.12,65.61,64.98
Xylocopa_violacea_45952352_1,0.12,68.54,68.29
Bombus_cryptarum_45028082_1,0.12,69.4,68.9
Bombus_cryptarum_79105964_1,0.12,65.62,65.07
Bombus_lucorum_28170617_1,0.12,78.88,79.61
Andrena_haemorrhoa_5464071_2,0.12,67.83,67.79
Halictus_scabiosae_32545144_3,0.12,75.57,75.76
Bombus_terrestris_100994993_8,0.12,68.89,67.7
Bombus_cryptarum_49676994_1,0.12,50.79,50.77
Osmia_bicolor_75069621_1,0.12,18.61,18.61
Sphecodes_albilabris_65329867_1,0.12,71.54,71.64
Sphecodes_albilabris_69472382_1,0.12,70.81,70.58
Osmia_cornuta_2628045_1,0.12,76.37,77.66
Halictus_scabiosae_29962716_1,0.12,36.25,36.25
Bombus_sylvarum_80478346_1,0.12,59.07,58.62
Bombus_pascuorum_72382147_1,0.12,43.75,41.08
Bombus_lapidarius_25510863_1,0.12,73.27,73.17
Bombus_hortorum_46057012_1,0.12,81.65,83.9
Bombus_lapidarius_20753117_1,0.12,69.37,68.45
Xylocopa_violacea_46283020_1,0.12,57.27,57.18
Bombus_cryptarum_80254286_1,0.12,65.07,64.88
Andrena_vaga_5374664_2,0.12,62.64,61.98
Bombus_pratorum_41608694_1,0.12,71.14,70.08
Bombus_terrestris_92434009_1,0.12,67.02,66.81
Andrena_vaga_21089241_1,0.12,59.91,59.84
Andrena_flavipes_41539403_2,0.12,77.48,81.77
Bombus_pratorum_21313988_1,0.12,78.01,80.2
Bombus_hortorum_21022147_1,0.12,67.06,66.07
Andrena_fulva_21384034_1,0.12,76.73,76.64
Andrena_haemorrhoa_61765_1,0.12,52.84,52.31
Bombus_cryptarum_48743165_1,0.12,74.61,74.88
Andrena_fulva_24688152_1,0.12,67.53,67.24
Dasypoda_hirtipes_56857444_1,0.12,26.12,25.76
Andrena_bicolor_97033019_2,0.12,60.8,58.8
Anthidium_manicatum_14902663_3,0.12,71.03,70.94
Anthidium_manicatum_13096001_3,0.12,66.5,65.67
Bombus_terrestris_57534468_2,0.12,86.66,87.72
Xylocopa_violacea_45406832_1,0.12,65.96,64.48
Bombus_hortorum_17527115_1,0.12,31.37,31.28
Bombus_pascuorum_68508958_1,0.12,0.0,15.28
Xylocopa_violacea_46816983_1,0.12,75.56,75.73
Andrena_fulva_24772230_1,0.12,79.1,79.97
Bombus_sylvarum_81675348_1,0.12,63.83,69.3
Dasypoda_hirtipes_13198508_1,0.12,55.51,55.44
Dasypoda_hirtipes_58175075_4,0.12,22.7,22.58
Bombus_terrestris_96626082_7,0.12,64.82,64.62
Andrena_fulva_16957084_1,0.12,50.02,49.39
Bombus_pascuorum_72288448_2,0.12,0.0,5.24
Dasypoda_hirtipes_28661860_2,0.12,72.62,76.13
Bombus_hypnorum_13333567_1,0.12,76.48,76.18
Andrena_flavipes_39887580_1,0.12,66.79,66.74
Andrena_cineraria_23012503_1,0.12,14.57,14.57
Andrena_bicolor_21421764_3,0.12,86.68,88.86
Osmia_cornuta_20751065_2,0.12,80.29,80.52
Bombus_sylvarum_58635653_1,0.12,75.05,75.58
Bombus_lucorum_26390060_3,0.12,75.69,75.58
Andrena_bicolor_84691158_2,0.12,66.64,66.85
Osmia_cornuta_33981412_1,0.12,69.88,69.29
Osmia_cornuta_40126348_1,0.12,77.7,77.69
Bombus_hypnorum_26240005_1,0.12,84.38,84.34
Bombus_pratorum_45317175_1,0.12,67.86,66.92
Andrena_cineraria_28880021_1,0.12,76.42,75.57
Bombus_cryptarum_77535576_2,0.12,12.65,12.65
Bombus_sylvarum_81920012_1,0.12,84.01,87.94
Andrena_vaga_42454175_1,0.12,54.77,53.81
Dasypoda_hirtipes_57995775_2,0.12,54.46,54.52
Bombus_hypnorum_24746085_2,0.12,33.16,38.85
Andrena_bicolor_44969462_1,0.12,81.44,85.49
Bombus_pascuorum_68871103_1,0.12,60.43,59.82
Bombus_cryptarum_45988910_1,0.12,75.44,75.61
Dasypoda_hirtipes_49552424_2,0.12,31.27,31.15
Andrena_bicolor_44969462_9,0.12,83.85,87.15
Bombus_pratorum_22708182_1,0.12,38.15,37.54
Anthidium_manicatum_12404004_3,0.12,71.21,71.37
Osmia_cornuta_11201351_1,0.12,72.41,73.4
Anthidium_manicatum_1304981_1,0.12,80.25,81.16
Osmia_bicolor_38178957_6,0.12,29.45,29.45
Andrena_haemorrhoa_5553657_1,0.12,71.59,71.51
Bombus_hortorum_45781462_1,0.12,65.26,64.41
Anthidium_manicatum_857127_1,0.12,70.07,70.05
Andrena_fulva_24609371_1,0.12,71.67,72.35
Anthophora_plumipes_5374660_1,0.12,19.85,19.51
Bombus_hypnorum_24581894_1,0.12,74.12,76.68
Andrena_vaga_62048291_1,0.12,44.63,44.22
Osmia_bicornis_22602823_1,0.12,58.76,56.89
Bombus_lucorum_28072389_1,0.12,69.16,68.55
Bombus_hortorum_6702500_1,0.12,60.15,59.57
Sphecodes_albilabris_90357348_1,0.12,31.9,31.37
Andrena_cineraria_26065975_1,0.12,74.15,74.61
Bombus_sylvarum_60553957_1,0.12,65.21,63.73
Sphecodes_albilabris_69609449_1,0.12,70.91,71.66
Anthidium_manicatum_6804945_1,0.12,78.2,80.49
Andrena_fulva_24659618_4,0.12,20.03,19.9
Osmia_bicolor_42795747_1,0.12,63.16,63.62
Andrena_haemorrhoa_18445954_1,0.12,56.62,56.3
Andrena_haemorrhoa_22954837_1,0.12,73.09,74.23
Bombus_lucorum_24301194_1,0.12,70.34,70.51
Andrena_vaga_10231437_3,0.12,73.91,74.37
Bombus_pratorum_42398547_1,0.12,19.89,19.89
Bombus_hypnorum_14006535_2,0.12,72.87,72.32
Xylocopa_violacea_53072790_1,0.12,67.81,67.65
Bombus_lucorum_9419833_1,0.12,80.14,79.7
Dasypoda_hirtipes_29135525_2,0.12,34.88,34.47
Andrena_bicolor_39748872_6,0.12,79.16,79.71
Halictus_scabiosae_30086116_1,0.12,77.44,77.65
Sphecodes_albilabris_22291515_1,0.12,59.96,59.53
Xylocopa_violacea_45461022_1,0.12,71.27,71.2
Bombus_lapidarius_9991932_1,0.12,29.3,28.39
Bombus_hortorum_18371744_1,0.12,19.56,26.55
Andrena_cineraria_24688135_1,0.12,64.22,63.78
Bombus_terrestris_50780653_1,0.12,65.73,65.61
Bombus_sylvarum_79943600_1,0.12,83.31,84.01
Andrena_haemorrhoa_22149444_1,0.12,78.4,79.3
Osmia_bicornis_21203276_2,0.12,71.74,71.23
Sphecodes_albilabris_73646900_2,0.12,72.94,71.99
Bombus_hortorum_8403530_2,0.12,68.3,67.42
Bombus_sylvarum_78120926_1,0.12,51.65,47.96
Bombus_pascuorum_72272761_1,0.12,75.69,76.37
Andrena_flavipes_41517541_2,0.12,71.5,71.47
Andrena_flavipes_40743063_1,0.12,71.62,71.82
Andrena_flavipes_41645266_1,0.12,78.1,78.74
Bombus_lapidarius_20726667_1,0.12,66.34,66.09
Dasypoda_hirtipes_45600881_1,0.12,72.06,71.86
Bombus_pratorum_27567595_1,0.12,68.8,69.14
Anthophora_plumipes_9402304_1,0.12,63.97,63.51
Bombus_pascuorum_70675892_2,0.12,67.56,70.34
Andrena_fulva_41690279_1,0.12,84.07,85.54
Andrena_vaga_22464711_1,0.12,73.16,72.82
Bombus_pratorum_27076813_1,0.12,65.42,65.95
Xylocopa_violacea_52292694_2,0.12,80.42,80.52
Bombus_hypnorum_26355278_1,0.12,88.08,88.65
Andrena_haemorrhoa_22510325_1,0.12,74.76,74.99
Andrena_fulva_24953801_1,0.12,15.93,15.93
Andrena_cineraria_41305528_1,0.12,77.83,78.08
Bombus_sylvarum_82068850_1,0.12,77.35,77.28
Halictus_scabiosae_29927466_1,0.12,70.35,70.01
Halictus_scabiosae_30796477_2,0.12,78.33,79.04
Anthophora_plumipes_5525688_1,0.12,63.14,62.96
Bombus_cryptarum_83092852_1,0.12,66.46,66.4
Bombus_lapidarius_25256637_1,0.12,0.0,4.19
Andrena_flavipes_45074705_1,0.12,80.47,80.55
Halictus_scabiosae_33086382_1,0.12,37.86,35.44
Andrena_haemorrhoa_9257626_1,0.12,67.25,67.24
Osmia_cornuta_557630_4,0.12,13.18,17.28
Anthophora_plumipes_12191275_1,0.12,70.12,69.94
Andrena_flavipes_5795371_1,0.12,66.46,66.25
Sphecodes_albilabris_69270813_1,0.12,51.83,51.43
Osmia_bicolor_42329601_1,0.12,9.8,9.8
Bombus_pratorum_26971945_1,0.12,65.73,65.93
Osmia_bicornis_26401872_1,0.12,85.54,86.91
Bombus_pascuorum_70829784_1,0.12,70.47,76.6
Anthophora_plumipes_21870754_1,0.12,77.08,82.5
Halictus_scabiosae_36269381_1,0.12,13.29,13.24
Sphecodes_albilabris_21297069_1,0.12,66.4,66.23
Andrena_cineraria_25076335_1,0.12,71.57,73.47
Osmia_bicolor_66131327_1,0.12,51.97,51.89
Andrena_bicolor_42078638_1,0.12,63.01,62.92
Bombus_lapidarius_11415085_1,0.12,77.94,77.78
Osmia_bicolor_27561083_1,0.12,69.11,73.55
Bombus_pratorum_45359905_1,0.12,69.31,72.04
Osmia_cornuta_40122155_1,0.12,34.41,37.23
Andrena_cineraria_25233849_2,0.12,71.86,70.85
Dasypoda_hirtipes_52498715_1,0.12,29.54,29.54
Osmia_bicornis_25898050_2,0.12,80.47,84.36
Anthophora_plumipes_53267_2,0.12,61.98,61.12
Anthophora_plumipes_19552427_2,0.12,63.45,62.05
Bombus_cryptarum_78899618_1,0.12,78.62,78.56
Andrena_flavipes_22781308_1,0.12,69.31,68.3
Bombus_sylvarum_36920709_1,0.12,81.8,84.5
Anthophora_plumipes_12045004_1,0.12,42.97,42.48
Andrena_bicolor_66007245_1,0.12,0.0,13.44
Andrena_vaga_40177902_2,0.12,54.99,54.99
Dasypoda_hirtipes_50866693_1,0.12,76.48,76.36
Osmia_bicolor_38799279_2,0.12,45.6,59.31
Osmia_bicornis_26708422_1,0.12,78.34,77.88
Sphecodes_albilabris_14836047_3,0.12,73.56,73.43
Bombus_cryptarum_80153097_3,0.12,66.97,65.95
Xylocopa_violacea_45468782_1,0.12,76.16,76.13
Bombus_pratorum_21447212_1,0.12,18.15,16.92
Anthidium_manicatum_15139706_1,0.12,64.38,62.89
Bombus_hypnorum_25075981_2,0.12,77.98,78.51
Osmia_cornuta_27984092_1,0.12,56.35,67.41
Bombus_hypnorum_24610615_1,0.12,75.68,75.55
Osmia_cornuta_21385026_2,0.12,48.48,47.41
Bombus_hortorum_46868324_1,0.12,79.75,80.17
Bombus_hortorum_45249504_2,0.12,72.09,72.02
Bombus_lapidarius_21671909_2,0.12,76.96,76.45
Bombus_sylvarum_61128915_1,0.12,38.91,38.35
Andrena_flavipes_41552632_1,0.12,77.85,77.3
Osmia_bicornis_21771563_1,0.12,77.36,77.15
Halictus_scabiosae_31672518_1,0.12,73.23,73.21
Andrena_cineraria_22820892_1,0.12,73.09,74.79
Sphecodes_albilabris_65351521_1,0.12,78.44,78.99
Bombus_lapidarius_25615028_3,0.12,0.0,4.31
Halictus_scabiosae_25164647_1,0.12,72.15,71.79
Bombus_pratorum_21050548_1,0.12,84.31,88.43
Anthidium_manicatum_6982928_1,0.12,66.72,66.64
Andrena_haemorrhoa_5525722_1,0.12,68.93,68.34
Bombus_terrestris_78063362_3,0.12,81.87,88.61
Bombus_hypnorum_13258468_8,0.12,66.47,66.01
Bombus_sylvarum_79899505_2,0.12,30.84,30.8
Andrena_fulva_25496035_1,0.12,71.82,70.98
Bombus_cryptarum_79887126_1,0.12,73.59,76.93
Dasypoda_hirtipes_50524329_3,0.12,77.43,77.18
Xylocopa_violacea_46615802_2,0.12,69.46,69.35
Bombus_lapidarius_9923821_1,0.12,57.57,57.31
Osmia_bicornis_26790225_1,0.12,75.14,74.93
Bombus_hypnorum_26332474_2,0.12,0.0,3.64
Xylocopa_violacea_46132602_4,0.12,36.85,36.59
Bombus_lapidarius_25303957_1,0.12,64.35,64.37
Bombus_pascuorum_68871302_1,0.12,72.01,72.27
Andrena_vaga_41440392_1,0.12,75.58,79.4
Bombus_lapidarius_13123622_1,0.12,43.7,41.12
Andrena_fulva_41623103_1,0.12,78.07,78.03
Xylocopa_violacea_45691474_1,0.12,60.67,60.43
Dasypoda_hirtipes_8437807_1,0.12,34.13,33.91
Andrena_haemorrhoa_9859243_1,0.12,67.09,66.82
Bombus_lapidarius_25327961_3,0.12,67.77,67.62
Osmia_cornuta_20751065_3,0.12,79.2,79.35
Andrena_bicolor_103816012_1,0.12,22.01,38.6
Bombus_lapidarius_25251993_1,0.12,79.56,80.85
Xylocopa_violacea_47143231_1,0.12,67.63,66.97
Bombus_hypnorum_26437269_2,0.12,43.83,45.82
Bombus_terrestris_73477478_1,0.12,66.34,66.64
Osmia_bicornis_25886939_1,0.12,9.08,19.31
Andrena_flavipes_43743858_1,0.12,66.81,73.39
Osmia_bicornis_21844212_1,0.12,47.81,47.13
Bombus_lucorum_27740711_2,0.12,88.08,89.56
Bombus_pratorum_41798445_1,0.12,62.62,61.9
Osmia_bicornis_26168729_1,0.12,77.39,77.44
Anthidium_manicatum_6985997_1,0.12,61.83,60.48
Andrena_bicolor_82551014_1,0.12,40.18,40.14
Bombus_pascuorum_68617035_1,0.12,31.02,26.56
Bombus_pascuorum_72262099_1,0.12,69.25,68.59
Sphecodes_albilabris_63951213_1,0.12,74.5,74.22
Andrena_cineraria_23613671_1,0.12,63.44,63.05
Bombus_hortorum_44739544_1,0.12,59.65,68.22
Bombus_hortorum_44365201_1,0.12,40.27,40.4
Anthidium_manicatum_12425687_1,0.12,72.83,72.17
Anthophora_plumipes_5388756_1,0.12,0.0,11.15
Osmia_bicolor_38799279_3,0.12,78.07,78.53
Osmia_bicornis_25989629_1,0.12,79.08,79.86
Dasypoda_hirtipes_1599451_1,0.12,61.92,61.61
Sphecodes_albilabris_15806090_3,0.12,1.0,17.45
Bombus_lucorum_28436335_1,0.12,80.36,80.23
Osmia_bicolor_42231237_2,0.12,60.9,60.46
Andrena_fulva_41603441_1,0.12,69.97,69.51
Andrena_fulva_24650780_1,0.12,71.33,70.04
Osmia_cornuta_24655313_1,0.12,71.68,73.74
Bombus_sylvarum_42071083_1,0.12,74.42,73.79
Xylocopa_violacea_46857060_1,0.12,41.99,41.83
Xylocopa_violacea_50691958_1,0.12,54.02,53.75
Osmia_bicornis_21885568_1,0.12,49.42,48.76
Osmia_bicolor_68630823_2,0.12,55.61,60.55
Andrena_haemorrhoa_22857077_1,0.12,82.2,84.65
Andrena_fulva_20802109_2,0.12,84.65,85.66
Anthophora_plumipes_10780704_2,0.12,62.73,67.47
Osmia_bicolor_65463597_2,0.12,63.83,63.73
Bombus_pratorum_22809604_1,0.12,60.92,61.92
Andrena_bicolor_39748872_1,0.12,65.34,65.19
Bombus_terrestris_61292946_4,0.12,0.0,10.47
Bombus_lapidarius_25673233_1,0.12,30.52,24.51
Andrena_bicolor_73877762_1,0.12,33.81,33.81
Bombus_hypnorum_26202603_3,0.12,79.4,80.73
Osmia_cornuta_29685156_1,0.12,60.99,60.83
Bombus_lapidarius_13070064_1,0.12,78.29,78.05
Andrena_cineraria_22895296_1,0.12,79.19,79.64
Bombus_terrestris_70507921_1,0.12,67.22,66.8
Anthidium_manicatum_1650190_1,0.12,25.32,25.32
Bombus_sylvarum_78613629_1,0.12,22.86,22.85
Andrena_cineraria_22749808_3,0.12,10.81,10.81
Bombus_hortorum_45476981_1,0.12,36.19,40.21
Sphecodes_albilabris_1406116_1,0.12,66.91,66.45
Osmia_bicolor_67081438_1,0.12,65.06,68.53
Bombus_hortorum_22341849_1,0.12,79.38,79.45
Anthidium_manicatum_6846545_1,0.12,72.11,71.53
Dasypoda_hirtipes_27527223_1,0.12,18.76,18.76
Bombus_pratorum_27567706_1,0.12,69.65,70.6
Bombus_sylvarum_40297855_1,0.12,51.05,59.81
Bombus_hortorum_44093380_1,0.12,63.16,62.5
Xylocopa_violacea_52462259_10,0.12,76.92,76.69
Andrena_cineraria_25636541_1,0.12,72.45,72.19
Bombus_lucorum_18594812_2,0.12,53.32,52.19
Bombus_hortorum_6779684_1,0.12,46.42,47.05
Anthophora_plumipes_9257692_1,0.12,67.01,65.82
Xylocopa_violacea_47509851_2,0.12,73.22,73.17
Andrena_bicolor_39887534_1,0.12,72.99,75.02
Bombus_hypnorum_13018081_1,0.12,80.82,80.21
Andrena_flavipes_43862385_1,0.12,67.0,66.71
Anthidium_manicatum_13076703_3,0.12,84.1,84.05
Andrena_cineraria_25670810_4,0.12,75.22,74.37
Bombus_sylvarum_39988335_1,0.12,80.83,83.45
Andrena_vaga_21486956_1,0.12,76.7,76.78
Andrena_bicolor_77445228_1,0.12,67.91,67.48
Andrena_haemorrhoa_24427420_1,0.12,62.53,62.39
Halictus_scabiosae_21318871_1,0.12,73.87,73.7
Bombus_hortorum_8403530_1,0.12,70.74,70.54
Bombus_cryptarum_45841582_1,0.12,78.98,78.93
Bombus_lucorum_27535167_1,0.12,56.09,55.44
Anthidium_manicatum_1304981_6,0.12,75.81,76.0
Dasypoda_hirtipes_29808653_1,0.12,36.7,36.33
Halictus_scabiosae_22284437_1,0.12,76.27,76.48
Halictus_scabiosae_32545143_1,0.12,79.24,80.0
Andrena_cineraria_25107582_1,0.12,65.48,67.77
Bombus_cryptarum_75990480_2,0.12,70.14,70.1
Osmia_bicolor_73411511_1,0.12,76.76,76.42
Andrena_bicolor_72391501_1,0.12,33.48,33.43
Andrena_cineraria_33979226_3,0.12,75.94,76.36
Xylocopa_violacea_52414801_1,0.12,80.3,80.76
Andrena_fulva_21321181_1,0.12,78.89,79.95
Bombus_lucorum_18535133_1,0.12,79.43,79.91
Andrena_bicolor_2799379_6,0.12,12.57,12.55
Bombus_pratorum_27515055_1,0.12,67.36,66.81
Halictus_scabiosae_28166507_1,0.12,67.09,66.86
Bombus_terrestris_54720798_1,0.12,73.34,76.0
Halictus_scabiosae_30747897_2,0.12,64.57,64.55
Xylocopa_violacea_53157262_1,0.12,65.02,65.11
Bombus_hypnorum_14209377_1,0.12,78.82,79.06
Osmia_cornuta_24728319_2,0.12,67.51,67.38
Anthophora_plumipes_21228844_2,0.12,70.56,70.46
Bombus_hypnorum_14253455_1,0.12,65.45,64.89
Halictus_scabiosae_30527082_3,0.12,76.89,76.71
Andrena_vaga_22076791_1,0.12,74.81,74.4
Bombus_pascuorum_68871893_1,0.12,56.29,59.51
Osmia_bicolor_70870899_1,0.12,48.94,47.61
Bombus_lucorum_15132562_1,0.12,25.04,30.98
Bombus_hortorum_44876954_1,0.12,55.61,53.27
Andrena_haemorrhoa_24374930_1,0.12,81.97,83.21
Bombus_hypnorum_24826343_1,0.12,0.0,9.77
Andrena_vaga_21802604_1,0.12,65.33,64.79
Osmia_bicolor_73397766_1,0.12,67.62,66.07
Bombus_sylvarum_82251804_3,0.12,45.05,43.62
Bombus_terrestris_73490987_3,0.12,79.89,81.09
Bombus_lapidarius_25734085_1,0.12,64.01,63.93
Bombus_lapidarius_21669171_1,0.12,59.5,59.36
Bombus_lucorum_18371763_1,0.12,65.73,65.66
Dasypoda_hirtipes_50665135_1,0.12,7.72,7.72
Bombus_terrestris_60039917_2,0.12,75.92,76.57
Bombus_lucorum_9293154_1,0.12,77.33,77.15
Bombus_lapidarius_21231081_1,0.12,20.48,20.18
Anthophora_plumipes_2980663_1,0.12,11.8,12.41
Andrena_vaga_41430814_1,0.12,71.92,71.7
Xylocopa_violacea_50983447_1,0.12,74.33,75.07
Bombus_sylvarum_59023273_2,0.12,71.47,71.47
Andrena_cineraria_21775997_2,0.12,35.16,35.16
Halictus_scabiosae_25686577_1,0.12,66.64,66.32
Osmia_bicornis_21361779_1,0.12,40.48,40.0
Anthophora_plumipes_5525742_1,0.12,61.68,61.23
Bombus_pratorum_42156059_1,0.12,63.21,63.32
Bombus_hypnorum_24360763_1,0.12,63.87,66.58
Bombus_cryptarum_78692537_1,0.12,76.63,76.28
Andrena_bicolor_58631640_1,0.12,73.46,74.0
Bombus_terrestris_97056086_1,0.12,77.13,76.58
Andrena_fulva_24881697_1,0.12,0.0,16.89
Bombus_cryptarum_79092935_1,0.12,83.95,84.74
Halictus_scabiosae_28354541_1,0.12,66.7,66.22
Bombus_pratorum_21906346_1,0.12,26.34,25.94
Bombus_sylvarum_78198565_1,0.12,67.35,67.05
Osmia_bicolor_42795747_7,0.12,26.13,39.18
Andrena_bicolor_82551014_3,0.12,50.26,48.81
Bombus_sylvarum_82288830_5,0.12,78.25,79.05
Bombus_lucorum_28889751_4,0.12,55.41,55.29
Bombus_hortorum_8829930_1,0.12,78.48,78.48
Anthidium_manicatum_1304981_4,0.12,65.74,66.61
Andrena_flavipes_21691969_1,0.12,69.84,72.22
Bombus_sylvarum_79524991_1,0.12,37.26,36.59
Bombus_lapidarius_21045810_2,0.12,75.97,78.78
Andrena_bicolor_104776005_1,0.12,62.45,62.32
Bombus_pratorum_26937719_1,0.12,81.42,81.34
Andrena_bicolor_20346058_1,0.12,82.62,84.6
Bombus_cryptarum_44718611_1,0.12,65.12,64.25
Andrena_vaga_58631663_1,0.12,71.66,72.55
Xylocopa_violacea_51245994_1,0.12,49.09,48.9
Bombus_pratorum_21553429_1,0.12,60.27,58.15
Bombus_cryptarum_48407391_3,0.12,82.35,82.71
Osmia_bicolor_43917985_1,0.12,77.36,77.17
Andrena_bicolor_103816167_1,0.12,70.19,70.72
Osmia_cornuta_61764_1,0.12,68.64,68.51
Bombus_cryptarum_48791095_1,0.12,79.12,81.25
Osmia_bicornis_26443792_1,0.12,68.72,68.12
Bombus_lucorum_28115438_1,0.12,77.11,76.8
Bombus_terrestris_93253422_8,0.12,71.06,70.04
Anthophora_plumipes_19902480_1,0.12,61.15,66.36
Andrena_haemorrhoa_21431997_3,0.12,55.08,53.65
Andrena_vaga_10231437_1,0.12,77.11,78.08
Bombus_sylvarum_58839175_1,0.12,82.59,84.05
Sphecodes_albilabris_24463655_1,0.12,79.82,79.74
Bombus_sylvarum_58867044_1,0.12,26.05,25.96
Andrena_vaga_53445485_1,0.12,73.56,73.52
Andrena_vaga_45706181_1,0.12,72.83,73.26
Sphecodes_albilabris_72878129_1,0.12,75.55,75.69
Anthidium_manicatum_12682975_1,0.12,74.89,75.67
Bombus_pascuorum_68871905_1,0.12,68.26,73.89
Andrena_haemorrhoa_11862212_1,0.12,76.27,76.15
Osmia_bicornis_26186749_3,0.12,35.26,35.13
Bombus_terrestris_61965586_4,0.12,76.53,76.33
Andrena_haemorrhoa_21384099_1,0.12,66.98,66.73
Halictus_scabiosae_28515165_1,0.12,65.53,65.12
Sphecodes_albilabris_69621025_1,0.12,65.83,66.23
Xylocopa_violacea_45973783_2,0.12,36.58,36.35
Bombus_hypnorum_26377599_1,0.12,79.33,78.98
Dasypoda_hirtipes_46946813_1,0.12,45.12,45.23
Osmia_bicornis_21611244_1,0.12,79.46,81.06
Osmia_bicornis_26319752_1,0.12,85.08,87.18
Anthidium_manicatum_7149603_3,0.12,37.62,37.45
Andrena_flavipes_21691969_2,0.12,74.97,77.94
Bombus_cryptarum_80944011_2,0.12,66.54,65.3
Xylocopa_violacea_52257972_1,0.12,72.54,71.98
Osmia_bicolor_42231237_4,0.12,0.0,13.84
Halictus_scabiosae_37248088_1,0.12,30.0,29.8
Osmia_bicolor_71354231_1,0.12,76.6,76.73
Sphecodes_albilabris_91548756_1,0.12,69.8,69.57
Anthidium_manicatum_15116335_1,0.12,63.97,62.93
Andrena_bicolor_73604150_1,0.12,82.11,82.32
Andrena_haemorrhoa_14111_1,0.12,45.94,45.46
Bombus_terrestris_84151478_2,0.12,56.91,56.15
Anthidium_manicatum_12884737_1,0.12,69.27,69.13
Osmia_cornuta_21255723_1,0.12,64.11,61.95
Bombus_lucorum_19376729_1,0.12,33.96,33.94
Andrena_cineraria_22629869_1,0.12,75.69,74.85
Andrena_flavipes_41539403_1,0.12,53.18,55.35
Xylocopa_violacea_45357386_1,0.12,75.39,75.78
Bombus_terrestris_73606039_1,0.12,62.13,61.02
Andrena_bicolor_71455037_1,0.12,81.9,83.13
Andrena_cineraria_22815702_1,0.12,53.2,57.19
Bombus_magnus_45413919_1,0.12,69.22,68.41
Andrena_flavipes_46490574_2,0.12,82.25,82.47
Sphecodes_albilabris_7493442_1,0.12,65.0,64.77
Bombus_lapidarius_10311578_1,0.12,20.08,14.04
Bombus_hypnorum_24520633_1,0.12,71.5,70.55
Bombus_terrestris_105503334_1,0.12,73.25,72.32
Bombus_hypnorum_26374401_1,0.12,68.69,69.09
Anthophora_plumipes_22278677_1,0.12,69.01,68.53
Bombus_pascuorum_72354813_1,0.12,63.93,63.78
Osmia_cornuta_1337939_2,0.12,42.39,40.65
Andrena_haemorrhoa_22717076_1,0.12,67.69,69.32
Halictus_scabiosae_25963855_1,0.12,68.54,68.77
