img_id,threshold,eig_ind,IOU
278.0,0.36,3.0,4.08702939748764
278.0,0.36,4.0,4.720555245876312
279.0,0.36,0.0,72.85165786743164
279.0,0.36,1.0,23.15918505191803
279.0,0.36,2.0,31.034943461418152
279.0,0.36,3.0,22.31779545545578
279.0,0.36,4.0,25.830137729644775
280.0,0.36,0.0,70.02819180488586
280.0,0.36,1.0,12.473083287477493
280.0,0.36,2.0,6.863017380237579
280.0,0.36,3.0,13.316735625267029
280.0,0.36,4.0,9.198054671287537
281.0,0.36,0.0,84.86328721046448
281.0,0.36,1.0,1.942886970937252
281.0,0.36,2.0,24.073657393455505
281.0,0.36,3.0,35.16220450401306
281.0,0.36,4.0,13.678787648677826
282.0,0.36,0.0,75.0636637210846
282.0,0.36,1.0,25.169983506202698
282.0,0.36,2.0,10.440392047166824
282.0,0.36,3.0,10.863696038722992
282.0,0.36,4.0,8.968404680490494
283.0,0.36,0.0,60.144561529159546
283.0,0.36,1.0,4.354463890194893
283.0,0.36,2.0,10.739714652299881
283.0,0.36,3.0,20.04484236240387
283.0,0.36,4.0,11.715961992740631
284.0,0.36,0.0,81.76711797714233
284.0,0.36,1.0,9.410682320594788
284.0,0.36,2.0,6.066367402672768
284.0,0.36,3.0,6.629224866628647
284.0,0.36,4.0,8.4242545068264
285.0,0.36,0.0,60.383665561676025
285.0,0.36,1.0,8.028829097747803
285.0,0.36,2.0,8.218034356832504
285.0,0.36,3.0,6.040667742490768
285.0,0.36,4.0,9.027627855539322
286.0,0.36,0.0,74.8796820640564
286.0,0.36,1.0,35.37426292896271
286.0,0.36,2.0,39.14097547531128
286.0,0.36,3.0,5.643196776509285
286.0,0.36,4.0,8.747600764036179
287.0,0.36,0.0,75.30285716056824
287.0,0.36,1.0,6.244824081659317
287.0,0.36,2.0,6.831475347280502
287.0,0.36,3.0,8.2122802734375
287.0,0.36,4.0,6.098885461688042
288.0,0.36,0.0,80.50088286399841
288.0,0.36,1.0,26.406118273735046
288.0,0.36,2.0,5.543527752161026
288.0,0.36,3.0,8.027675747871399
288.0,0.36,4.0,24.69814121723175
289.0,0.36,0.0,83.53196978569031
289.0,0.36,1.0,25.84541141986847
289.0,0.36,2.0,4.142040386795998
289.0,0.36,3.0,4.940095916390419
289.0,0.36,4.0,13.07886391878128
290.0,0.36,0.0,58.8043749332428
290.0,0.36,1.0,0.8962445892393589
290.0,0.36,2.0,1.419383380562067
290.0,0.36,3.0,3.6008190363645554
290.0,0.36,4.0,1.4722095802426338
291.0,0.36,0.0,83.916836977005
291.0,0.36,1.0,10.568705946207047
291.0,0.36,2.0,26.840445399284363
291.0,0.36,3.0,10.088624060153961
291.0,0.36,4.0,11.611175537109375
292.0,0.36,0.0,77.09099054336548
292.0,0.36,1.0,11.370501667261124
292.0,0.36,2.0,13.376551866531372
292.0,0.36,3.0,26.83439552783966
292.0,0.36,4.0,30.650246143341064
293.0,0.36,0.0,84.54923033714294
293.0,0.36,1.0,16.70595407485962
293.0,0.36,2.0,24.50338900089264
293.0,0.36,3.0,19.758646190166473
293.0,0.36,4.0,24.00866150856018
294.0,0.36,0.0,52.16522216796875
294.0,0.36,1.0,0.0
294.0,0.36,2.0,4.080286622047424
294.0,0.36,3.0,0.6956904195249081
294.0,0.36,4.0,5.4932378232479095
295.0,0.36,0.0,82.62666463851929
295.0,0.36,1.0,5.757669731974602
295.0,0.36,2.0,6.932567805051804
295.0,0.36,3.0,8.251376450061798
295.0,0.36,4.0,7.789485901594162
296.0,0.36,0.0,84.89789366722107
296.0,0.36,1.0,21.39047384262085
296.0,0.36,2.0,6.13604374229908
296.0,0.36,3.0,23.295322060585022
296.0,0.36,4.0,10.75514331459999
297.0,0.36,0.0,68.70760917663574
297.0,0.36,1.0,13.406325876712799
297.0,0.36,2.0,40.32634496688843
297.0,0.36,3.0,16.050180792808533
297.0,0.36,4.0,11.726638674736023
298.0,0.36,0.0,80.54895997047424
298.0,0.36,1.0,1.3201954774558544
298.0,0.36,2.0,29.38868999481201
298.0,0.36,3.0,22.21018373966217
298.0,0.36,4.0,14.563952386379242
299.0,0.36,0.0,80.30931353569031
299.0,0.36,1.0,5.310524255037308
299.0,0.36,2.0,6.968618929386139
299.0,0.36,3.0,12.73038536310196
299.0,0.36,4.0,7.701924443244934
300.0,0.36,0.0,71.48423194885254
300.0,0.36,1.0,29.624301195144653
300.0,0.36,2.0,22.57608324289322
300.0,0.36,3.0,29.407012462615967
300.0,0.36,4.0,3.532465174794197
301.0,0.36,0.0,76.54374241828918
301.0,0.36,1.0,10.82627847790718
301.0,0.36,2.0,35.80893576145172
301.0,0.36,3.0,7.456406205892563
301.0,0.36,4.0,13.447992503643036
302.0,0.36,0.0,55.55461645126343
302.0,0.36,1.0,1.4285803772509098
302.0,0.36,2.0,18.365903198719025
302.0,0.36,3.0,3.2348554581403732
302.0,0.36,4.0,1.9702844321727753
303.0,0.36,0.0,71.64399027824402
303.0,0.36,1.0,10.850608348846436
303.0,0.36,2.0,7.281677424907684
303.0,0.36,3.0,9.752816706895828
303.0,0.36,4.0,15.461333096027374
304.0,0.36,0.0,83.85684490203857
304.0,0.36,1.0,32.31136500835419
304.0,0.36,2.0,8.32739770412445
304.0,0.36,3.0,12.72108107805252
304.0,0.36,4.0,10.963331162929535
305.0,0.36,0.0,68.85589957237244
305.0,0.36,1.0,4.849695786833763
305.0,0.36,2.0,5.3672995418310165
305.0,0.36,3.0,9.987597912549973
305.0,0.36,4.0,6.485333293676376
306.0,0.36,0.0,62.147992849349976
306.0,0.36,1.0,4.054800420999527
306.0,0.36,2.0,38.86653184890747
306.0,0.36,3.0,3.5266831517219543
306.0,0.36,4.0,4.177283868193626
307.0,0.36,0.0,80.50243258476257
307.0,0.36,1.0,44.044169783592224
307.0,0.36,2.0,8.19694846868515
307.0,0.36,3.0,9.54088643193245
307.0,0.36,4.0,8.79928171634674
308.0,0.36,0.0,74.33427572250366
308.0,0.36,1.0,8.416371047496796
308.0,0.36,2.0,2.31214202940464
308.0,0.36,3.0,1.646805927157402
308.0,0.36,4.0,1.3884464278817177
309.0,0.36,0.0,77.06078886985779
309.0,0.36,1.0,4.115083813667297
309.0,0.36,2.0,3.2475247979164124
309.0,0.36,3.0,3.9140067994594574
309.0,0.36,4.0,3.5077333450317383
310.0,0.36,0.0,63.116151094436646
310.0,0.36,1.0,0.5973502062261105
310.0,0.36,2.0,3.7001196295022964
310.0,0.36,3.0,8.300645649433136
310.0,0.36,4.0,7.668846845626831
311.0,0.36,0.0,75.78563690185547
311.0,0.36,1.0,9.250277280807495
311.0,0.36,2.0,31.297895312309265
311.0,0.36,3.0,9.22233760356903
311.0,0.36,4.0,8.781926333904266
312.0,0.36,0.0,69.80685591697693
312.0,0.36,1.0,22.657980024814606
312.0,0.36,2.0,34.62122976779938
312.0,0.36,3.0,25.836706161499023
312.0,0.36,4.0,32.85626173019409
313.0,0.36,0.0,86.14559173583984
313.0,0.36,1.0,20.079685747623444
313.0,0.36,2.0,9.684375673532486
313.0,0.36,3.0,14.198286831378937
313.0,0.36,4.0,26.433253288269043
314.0,0.36,0.0,70.8511471748352
314.0,0.36,1.0,0.009759271051734686
314.0,0.36,2.0,16.211727261543274
314.0,0.36,3.0,5.801345407962799
314.0,0.36,4.0,5.374831706285477
315.0,0.36,0.0,85.36213040351868
315.0,0.36,1.0,24.879105389118195
315.0,0.36,2.0,10.03522276878357
315.0,0.36,3.0,14.642903208732605
315.0,0.36,4.0,15.414407849311829
316.0,0.36,0.0,75.10945200920105
316.0,0.36,1.0,6.638853996992111
316.0,0.36,2.0,5.849771946668625
316.0,0.36,3.0,5.182980373501778
316.0,0.36,4.0,4.5809306204319
317.0,0.36,0.0,81.70928955078125
317.0,0.36,1.0,17.77866631746292
317.0,0.36,2.0,19.593065977096558
317.0,0.36,3.0,19.83158588409424
317.0,0.36,4.0,16.83850586414337
318.0,0.36,0.0,71.18561863899231
318.0,0.36,1.0,25.94764530658722
318.0,0.36,2.0,10.833508521318436
318.0,0.36,3.0,10.264373570680618
318.0,0.36,4.0,8.508004993200302
319.0,0.36,0.0,71.58209085464478
319.0,0.36,1.0,0.7412402890622616
319.0,0.36,2.0,2.105224132537842
319.0,0.36,3.0,2.317749336361885
319.0,0.36,4.0,1.7249353229999542
320.0,0.36,0.0,58.97331237792969
320.0,0.36,1.0,0.0
320.0,0.36,2.0,0.14412146992981434
320.0,0.36,3.0,3.9696037769317627
320.0,0.36,4.0,4.919064044952393
321.0,0.36,0.0,52.297812700271606
321.0,0.36,1.0,26.066485047340393
321.0,0.36,2.0,9.594088047742844
321.0,0.36,3.0,14.2945796251297
321.0,0.36,4.0,10.65233051776886
322.0,0.36,0.0,76.95894837379456
322.0,0.36,1.0,21.78608924150467
322.0,0.36,2.0,5.226104333996773
322.0,0.36,3.0,7.556915283203125
322.0,0.36,4.0,3.4533843398094177
323.0,0.36,0.0,81.1638355255127
323.0,0.36,1.0,27.647599577903748
323.0,0.36,2.0,0.9453684091567993
323.0,0.36,3.0,16.630055010318756
323.0,0.36,4.0,15.047357976436615
324.0,0.36,0.0,4.937927797436714
324.0,0.36,1.0,73.49860072135925
324.0,0.36,2.0,0.8089320734143257
324.0,0.36,3.0,1.4831913635134697
324.0,0.36,4.0,2.419373393058777
325.0,0.36,0.0,82.14760422706604
325.0,0.36,1.0,9.2947818338871
325.0,0.36,2.0,17.04322248697281
325.0,0.36,3.0,9.725206345319748
325.0,0.36,4.0,11.268527060747147
326.0,0.36,0.0,74.59139227867126
326.0,0.36,1.0,11.939200013875961
326.0,0.36,2.0,8.046960830688477
326.0,0.36,3.0,14.117437601089478
326.0,0.36,4.0,15.355293452739716
327.0,0.36,0.0,82.26553797721863
327.0,0.36,1.0,37.57510781288147
327.0,0.36,2.0,9.921599924564362
327.0,0.36,3.0,12.915082275867462
327.0,0.36,4.0,10.926447063684464
328.0,0.36,0.0,74.96427893638611
328.0,0.36,1.0,7.097432017326355
328.0,0.36,2.0,7.95397162437439
328.0,0.36,3.0,12.771466374397278
328.0,0.36,4.0,8.597180247306824
329.0,0.36,0.0,77.71403193473816
329.0,0.36,1.0,3.4368567168712616
329.0,0.36,2.0,31.241261959075928
329.0,0.36,3.0,8.480271697044373
329.0,0.36,4.0,9.00135189294815
330.0,0.36,0.0,74.92560148239136
330.0,0.36,1.0,2.7044443413615227
330.0,0.36,2.0,26.746872067451477
330.0,0.36,3.0,17.418594658374786
330.0,0.36,4.0,11.94993257522583
331.0,0.36,0.0,81.17837905883789
331.0,0.36,1.0,4.625353217124939
331.0,0.36,2.0,9.738302230834961
331.0,0.36,3.0,9.442400932312012
331.0,0.36,4.0,9.410876780748367
332.0,0.36,0.0,83.55255126953125
332.0,0.36,1.0,5.524187907576561
332.0,0.36,2.0,4.939204826951027
332.0,0.36,3.0,3.585173562169075
332.0,0.36,4.0,28.229600191116333
333.0,0.36,0.0,81.05520606040955
333.0,0.36,1.0,3.755825385451317
333.0,0.36,2.0,2.487528882920742
333.0,0.36,3.0,4.936429113149643
333.0,0.36,4.0,6.6166214644908905
334.0,0.36,0.0,71.55939936637878
334.0,0.36,1.0,1.4625645242631435
334.0,0.36,2.0,3.030574321746826
334.0,0.36,3.0,3.8374528288841248
334.0,0.36,4.0,4.841867089271545
335.0,0.36,0.0,84.26997065544128
335.0,0.36,1.0,20.90020179748535
335.0,0.36,2.0,11.037509888410568
335.0,0.36,3.0,4.281239956617355
335.0,0.36,4.0,12.75431364774704
336.0,0.36,0.0,83.91088843345642
336.0,0.36,1.0,2.6220379397273064
336.0,0.36,2.0,33.6043506860733
336.0,0.36,3.0,0.0
336.0,0.36,4.0,17.204172909259796
337.0,0.36,0.0,75.90698003768921
337.0,0.36,1.0,26.975497603416443
337.0,0.36,2.0,6.758484244346619
337.0,0.36,3.0,16.39893352985382
337.0,0.36,4.0,16.108280420303345
338.0,0.36,0.0,83.62839221954346
338.0,0.36,1.0,13.141340017318726
338.0,0.36,2.0,7.031168043613434
338.0,0.36,3.0,7.19122588634491
338.0,0.36,4.0,5.637424439191818
339.0,0.36,0.0,84.9726915359497
339.0,0.36,1.0,40.136539936065674
339.0,0.36,2.0,25.368064641952515
339.0,0.36,3.0,36.459922790527344
339.0,0.36,4.0,37.45989501476288
340.0,0.36,0.0,84.28667783737183
340.0,0.36,1.0,7.973000407218933
340.0,0.36,2.0,14.685888588428497
340.0,0.36,3.0,10.38927212357521
340.0,0.36,4.0,2.946319058537483
341.0,0.36,0.0,84.10177826881409
341.0,0.36,1.0,26.846793293952942
341.0,0.36,2.0,9.159491956233978
341.0,0.36,3.0,35.190317034721375
341.0,0.36,4.0,21.924614906311035
342.0,0.36,0.0,85.39371490478516
342.0,0.36,1.0,9.783343225717545
342.0,0.36,2.0,1.0994501411914825
342.0,0.36,3.0,11.190573871135712
342.0,0.36,4.0,11.80451586842537
343.0,0.36,0.0,65.39930701255798
343.0,0.36,1.0,0.0
343.0,0.36,2.0,4.858243465423584
343.0,0.36,3.0,8.083626627922058
343.0,0.36,4.0,8.920776844024658
344.0,0.36,0.0,78.11442613601685
344.0,0.36,1.0,12.498467415571213
344.0,0.36,2.0,6.783070415258408
344.0,0.36,3.0,8.831019699573517
344.0,0.36,4.0,9.648969769477844
345.0,0.36,0.0,73.9865779876709
345.0,0.36,1.0,7.279466837644577
345.0,0.36,2.0,10.137531906366348
345.0,0.36,3.0,8.940800279378891
345.0,0.36,4.0,7.67790749669075
346.0,0.36,0.0,86.25956773757935
346.0,0.36,1.0,4.889727011322975
346.0,0.36,2.0,0.07803217158652842
346.0,0.36,3.0,4.431433230638504
346.0,0.36,4.0,8.87298583984375
347.0,0.36,0.0,78.6381721496582
347.0,0.36,1.0,2.884489670395851
347.0,0.36,2.0,12.857748568058014
347.0,0.36,3.0,2.9998386278748512
347.0,0.36,4.0,2.3417608812451363
348.0,0.36,0.0,74.22332763671875
348.0,0.36,1.0,3.8631923496723175
348.0,0.36,2.0,2.5252848863601685
348.0,0.36,3.0,34.64818000793457
348.0,0.36,4.0,3.2784707844257355
349.0,0.36,0.0,3.4096859395504
349.0,0.36,1.0,0.3747506532818079
349.0,0.36,2.0,29.493069648742676
349.0,0.36,3.0,21.64255380630493
349.0,0.36,4.0,18.815328180789948
350.0,0.36,0.0,72.9756236076355
350.0,0.36,1.0,31.65794014930725
350.0,0.36,2.0,18.99409145116806
350.0,0.36,3.0,29.973122477531433
350.0,0.36,4.0,28.97615134716034
351.0,0.36,0.0,68.1344747543335
351.0,0.36,1.0,3.7549737840890884
351.0,0.36,2.0,5.024034529924393
351.0,0.36,3.0,4.758881777524948
351.0,0.36,4.0,2.663358673453331
352.0,0.36,0.0,84.2643678188324
352.0,0.36,1.0,28.254058957099915
352.0,0.36,2.0,34.72475707530975
352.0,0.36,3.0,17.099571228027344
352.0,0.36,4.0,32.42272436618805
353.0,0.36,0.0,79.11761999130249
353.0,0.36,1.0,6.67383074760437
353.0,0.36,2.0,7.668668776750565
353.0,0.36,3.0,0.5709012504667044
353.0,0.36,4.0,33.47913920879364
354.0,0.36,0.0,82.01597332954407
354.0,0.36,1.0,7.108241319656372
354.0,0.36,2.0,23.68578165769577
354.0,0.36,3.0,28.709840774536133
354.0,0.36,4.0,14.56112414598465
355.0,0.36,0.0,81.13084435462952
355.0,0.36,1.0,0.7992790080606937
355.0,0.36,2.0,4.002130776643753
355.0,0.36,3.0,2.4195700883865356
355.0,0.36,4.0,3.345872461795807
356.0,0.36,0.0,76.4034628868103
356.0,0.36,1.0,17.898666858673096
356.0,0.36,2.0,11.262563616037369
356.0,0.36,3.0,19.732289016246796
356.0,0.36,4.0,16.740557551383972
357.0,0.36,0.0,77.33474373817444
357.0,0.36,1.0,10.970602929592133
357.0,0.36,2.0,4.910232499241829
357.0,0.36,3.0,11.434029787778854
357.0,0.36,4.0,12.780626118183136
358.0,0.36,0.0,77.83989310264587
358.0,0.36,1.0,2.9280919581651688
358.0,0.36,2.0,26.349273324012756
358.0,0.36,3.0,19.181734323501587
358.0,0.36,4.0,30.241885781288147
359.0,0.36,0.0,32.578617334365845
359.0,0.36,1.0,2.2646166384220123
359.0,0.36,2.0,3.824833035469055
359.0,0.36,3.0,3.727886453270912
359.0,0.36,4.0,3.4992363303899765
360.0,0.36,0.0,81.1874270439148
360.0,0.36,1.0,15.388958156108856
360.0,0.36,2.0,24.75261688232422
360.0,0.36,3.0,20.07986456155777
360.0,0.36,4.0,19.686123728752136
361.0,0.36,0.0,75.77213048934937
361.0,0.36,1.0,18.100669980049133
361.0,0.36,2.0,14.166773855686188
361.0,0.36,3.0,10.894522815942764
361.0,0.36,4.0,15.794132649898529
362.0,0.36,0.0,87.0312511920929
362.0,0.36,1.0,21.058829128742218
362.0,0.36,2.0,24.56875890493393
362.0,0.36,3.0,22.91041761636734
362.0,0.36,4.0,28.73653471469879
363.0,0.36,0.0,76.33699774742126
363.0,0.36,1.0,20.062904059886932
363.0,0.36,2.0,34.292176365852356
363.0,0.36,3.0,23.435427248477936
363.0,0.36,4.0,22.570213675498962
364.0,0.36,0.0,72.94167280197144
364.0,0.36,1.0,17.441323399543762
364.0,0.36,2.0,10.554477572441101
364.0,0.36,3.0,10.990351438522339
364.0,0.36,4.0,40.31066596508026
365.0,0.36,0.0,74.95072484016418
365.0,0.36,1.0,4.43800650537014
365.0,0.36,2.0,5.592773482203484
365.0,0.36,3.0,5.51673024892807
365.0,0.36,4.0,5.795875191688538
366.0,0.36,0.0,74.47013854980469
366.0,0.36,1.0,15.505190193653107
366.0,0.36,2.0,17.15257614850998
366.0,0.36,3.0,28.621333837509155
366.0,0.36,4.0,17.01909899711609
367.0,0.36,0.0,74.10947680473328
367.0,0.36,1.0,4.833326116204262
367.0,0.36,2.0,11.351373046636581
367.0,0.36,3.0,27.734941244125366
367.0,0.36,4.0,7.447437942028046
368.0,0.36,0.0,79.74404096603394
368.0,0.36,1.0,0.0
368.0,0.36,2.0,2.7431312948465347
368.0,0.36,3.0,2.971983514726162
368.0,0.36,4.0,5.041742324829102
369.0,0.36,0.0,69.8857069015503
369.0,0.36,1.0,35.51109731197357
369.0,0.36,2.0,12.362206727266312
369.0,0.36,3.0,12.333068996667862
369.0,0.36,4.0,29.339364171028137
370.0,0.36,0.0,74.68838095664978
370.0,0.36,1.0,13.670969009399414
370.0,0.36,2.0,14.601747691631317
370.0,0.36,3.0,35.02832055091858
370.0,0.36,4.0,18.52410137653351
371.0,0.36,0.0,62.238019704818726
371.0,0.36,1.0,0.048309817793779075
371.0,0.36,2.0,1.5313532203435898
371.0,0.36,3.0,1.1589917354285717
371.0,0.36,4.0,2.1996183320879936
372.0,0.36,0.0,73.87064695358276
372.0,0.36,1.0,8.06613340973854
372.0,0.36,2.0,7.587767392396927
372.0,0.36,3.0,7.6949335634708405
372.0,0.36,4.0,20.426608622074127
373.0,0.36,0.0,69.54562664031982
373.0,0.36,1.0,0.7148419041186571
373.0,0.36,2.0,1.447164360433817
373.0,0.36,3.0,2.1908458322286606
373.0,0.36,4.0,1.8477775156497955
374.0,0.36,0.0,84.95831489562988
374.0,0.36,1.0,3.0448980629444122
374.0,0.36,2.0,4.7283172607421875
374.0,0.36,3.0,30.73459267616272
374.0,0.36,4.0,3.378072753548622
375.0,0.36,0.0,79.6572208404541
375.0,0.36,1.0,24.584390223026276
375.0,0.36,2.0,15.071779489517212
375.0,0.36,3.0,10.703873634338379
375.0,0.36,4.0,13.484148681163788
376.0,0.36,0.0,70.75108885765076
376.0,0.36,1.0,2.8620311990380287
376.0,0.36,2.0,24.079635739326477
376.0,0.36,3.0,3.6574285477399826
376.0,0.36,4.0,1.829628087580204
377.0,0.36,0.0,64.76825475692749
377.0,0.36,1.0,40.29555916786194
377.0,0.36,2.0,8.997821062803268
377.0,0.36,3.0,16.440433263778687
377.0,0.36,4.0,20.127801597118378
378.0,0.36,0.0,73.8909125328064
378.0,0.36,1.0,13.04633915424347
378.0,0.36,2.0,22.559764981269836
378.0,0.36,3.0,23.22196215391159
378.0,0.36,4.0,21.921850740909576
379.0,0.36,0.0,79.18920516967773
379.0,0.36,1.0,5.405035614967346
379.0,0.36,2.0,4.715763032436371
379.0,0.36,3.0,4.276207834482193
379.0,0.36,4.0,6.600312143564224
380.0,0.36,0.0,62.177592515945435
380.0,0.36,1.0,34.53199863433838
380.0,0.36,2.0,9.799227863550186
380.0,0.36,3.0,6.264595687389374
380.0,0.36,4.0,2.602633833885193
381.0,0.36,0.0,81.74559473991394
381.0,0.36,1.0,5.331408232450485
381.0,0.36,2.0,6.868697702884674
381.0,0.36,3.0,7.6528288424015045
381.0,0.36,4.0,4.178252816200256
382.0,0.36,0.0,65.21642208099365
382.0,0.36,1.0,22.49666601419449
382.0,0.36,2.0,27.24403440952301
382.0,0.36,3.0,5.4429106414318085
382.0,0.36,4.0,25.46307146549225
383.0,0.36,0.0,68.89904141426086
383.0,0.36,1.0,13.054881989955902
383.0,0.36,2.0,14.56175446510315
383.0,0.36,3.0,19.6180522441864
383.0,0.36,4.0,17.11133122444153
384.0,0.36,0.0,79.34824824333191
384.0,0.36,1.0,18.442153930664062
384.0,0.36,2.0,41.42062962055206
384.0,0.36,3.0,20.17594575881958
384.0,0.36,4.0,19.86514925956726
385.0,0.36,0.0,73.5626757144928
385.0,0.36,1.0,7.040843367576599
385.0,0.36,2.0,6.5532490611076355
385.0,0.36,3.0,8.426279574632645
385.0,0.36,4.0,14.266042411327362
386.0,0.36,0.0,76.14736557006836
386.0,0.36,1.0,2.330787107348442
386.0,0.36,2.0,5.006005614995956
386.0,0.36,3.0,5.598635971546173
386.0,0.36,4.0,6.584038585424423
387.0,0.36,0.0,78.70055437088013
387.0,0.36,1.0,0.0
387.0,0.36,2.0,6.523169577121735
387.0,0.36,3.0,2.5948936119675636
387.0,0.36,4.0,3.167659416794777
388.0,0.36,0.0,80.97504377365112
388.0,0.36,1.0,0.0
388.0,0.36,2.0,3.264771029353142
388.0,0.36,3.0,2.920309267938137
388.0,0.36,4.0,35.25291681289673
389.0,0.36,0.0,65.86356163024902
389.0,0.36,1.0,7.952093333005905
389.0,0.36,2.0,4.421517252922058
389.0,0.36,3.0,7.720441371202469
389.0,0.36,4.0,3.731508180499077
390.0,0.36,0.0,67.76449084281921
390.0,0.36,1.0,22.847837209701538
390.0,0.36,2.0,21.498800814151764
390.0,0.36,3.0,11.98163852095604
390.0,0.36,4.0,19.641345739364624
391.0,0.36,0.0,72.6090669631958
391.0,0.36,1.0,12.940716743469238
391.0,0.36,2.0,19.842565059661865
391.0,0.36,3.0,10.205801576375961
391.0,0.36,4.0,14.111362397670746
392.0,0.36,0.0,81.44556879997253
392.0,0.36,1.0,27.802667021751404
392.0,0.36,2.0,3.4951888024806976
392.0,0.36,3.0,14.299726486206055
392.0,0.36,4.0,2.633451670408249
393.0,0.36,0.0,67.25108623504639
393.0,0.36,1.0,8.27362835407257
393.0,0.36,2.0,11.643324047327042
393.0,0.36,3.0,12.37499937415123
393.0,0.36,4.0,11.99425384402275
394.0,0.36,0.0,61.78431510925293
394.0,0.36,1.0,9.494300186634064
394.0,0.36,2.0,38.34640085697174
394.0,0.36,3.0,11.262721568346024
394.0,0.36,4.0,7.117036730051041
395.0,0.36,0.0,70.11476755142212
395.0,0.36,1.0,9.829489141702652
395.0,0.36,2.0,5.959928408265114
395.0,0.36,3.0,22.97005206346512
395.0,0.36,4.0,8.085405081510544
396.0,0.36,0.0,73.18906784057617
396.0,0.36,1.0,8.207941800355911
396.0,0.36,2.0,11.001748591661453
396.0,0.36,3.0,12.96304166316986
396.0,0.36,4.0,12.316232919692993
397.0,0.36,0.0,85.56477427482605
397.0,0.36,1.0,7.870732247829437
397.0,0.36,2.0,11.944709718227386
397.0,0.36,3.0,14.13186490535736
397.0,0.36,4.0,14.022792875766754
398.0,0.36,0.0,80.75478672981262
398.0,0.36,1.0,3.6739178001880646
398.0,0.36,2.0,9.23178419470787
398.0,0.36,3.0,11.355329304933548
398.0,0.36,4.0,13.637293875217438
399.0,0.36,0.0,72.6077675819397
399.0,0.36,1.0,9.884022921323776
399.0,0.36,2.0,18.683072924613953
399.0,0.36,3.0,16.593801975250244
399.0,0.36,4.0,35.19905507564545
400.0,0.36,0.0,74.14683699607849
400.0,0.36,1.0,40.45763313770294
400.0,0.36,2.0,2.96937245875597
400.0,0.36,3.0,26.54339075088501
400.0,0.36,4.0,3.0876973643898964
401.0,0.36,0.0,61.97747588157654
401.0,0.36,1.0,2.755952998995781
401.0,0.36,2.0,5.334965139627457
401.0,0.36,3.0,0.5531321745365858
401.0,0.36,4.0,5.019479617476463
402.0,0.36,0.0,70.36155462265015
402.0,0.36,1.0,3.1617164611816406
402.0,0.36,2.0,6.956984102725983
402.0,0.36,3.0,4.998806118965149
402.0,0.36,4.0,6.4215704798698425
403.0,0.36,0.0,42.091378569602966
403.0,0.36,1.0,1.103929802775383
403.0,0.36,2.0,4.442961513996124
403.0,0.36,3.0,1.9559672102332115
403.0,0.36,4.0,3.812967985868454
404.0,0.36,0.0,75.17918348312378
404.0,0.36,1.0,5.898630991578102
404.0,0.36,2.0,6.5443262457847595
404.0,0.36,3.0,8.049888163805008
404.0,0.36,4.0,34.56604778766632
405.0,0.36,0.0,83.40911865234375
405.0,0.36,1.0,11.70547530055046
405.0,0.36,2.0,13.260017335414886
405.0,0.36,3.0,17.245736718177795
405.0,0.36,4.0,10.85820272564888
406.0,0.36,0.0,60.5557918548584
406.0,0.36,1.0,11.551768332719803
406.0,0.36,2.0,8.67370218038559
406.0,0.36,3.0,12.819552421569824
406.0,0.36,4.0,14.696347713470459
407.0,0.36,0.0,78.38842272758484
407.0,0.36,1.0,20.415489375591278
407.0,0.36,2.0,34.2108279466629
407.0,0.36,3.0,20.221352577209473
407.0,0.36,4.0,18.904954195022583
408.0,0.36,0.0,78.62805128097534
408.0,0.36,1.0,4.277035593986511
408.0,0.36,2.0,3.804408758878708
408.0,0.36,3.0,2.506091818213463
408.0,0.36,4.0,4.365866631269455
409.0,0.36,0.0,71.03930115699768
409.0,0.36,1.0,9.634299576282501
409.0,0.36,2.0,37.82773017883301
409.0,0.36,3.0,10.607220977544785
409.0,0.36,4.0,10.94263270497322
410.0,0.36,0.0,1.3550661504268646
410.0,0.36,1.0,49.92203116416931
410.0,0.36,2.0,4.08131331205368
410.0,0.36,3.0,5.909628048539162
410.0,0.36,4.0,5.465232208371162
411.0,0.36,0.0,46.04550302028656
411.0,0.36,1.0,1.736694760620594
411.0,0.36,2.0,14.14649486541748
411.0,0.36,3.0,11.682704091072083
411.0,0.36,4.0,9.228619188070297
412.0,0.36,0.0,71.74112796783447
412.0,0.36,1.0,10.046038031578064
412.0,0.36,2.0,8.55860710144043
412.0,0.36,3.0,11.444882303476334
412.0,0.36,4.0,10.354101657867432
413.0,0.36,0.0,77.50194668769836
413.0,0.36,1.0,17.768000066280365
413.0,0.36,2.0,19.7952002286911
413.0,0.36,3.0,15.393640100955963
413.0,0.36,4.0,20.414423942565918
414.0,0.36,0.0,81.90040588378906
414.0,0.36,1.0,7.1119524538517
414.0,0.36,2.0,37.59986758232117
414.0,0.36,3.0,9.920959174633026
414.0,0.36,4.0,8.550965785980225
415.0,0.36,0.0,73.98160099983215
415.0,0.36,1.0,12.897297739982605
415.0,0.36,2.0,17.188099026679993
415.0,0.36,3.0,25.465387105941772
415.0,0.36,4.0,20.652255415916443
416.0,0.36,0.0,84.99387502670288
416.0,0.36,1.0,8.016742020845413
416.0,0.36,2.0,3.650595247745514
416.0,0.36,3.0,16.194209456443787
416.0,0.36,4.0,17.071262001991272
417.0,0.36,0.0,76.49732828140259
417.0,0.36,1.0,15.04066288471222
417.0,0.36,2.0,12.490324676036835
417.0,0.36,3.0,45.675647258758545
